zgbh,rq,bcbh
1287913   ,2017/8/29 0:00:00,113
1301528   ,2017/8/29 0:00:00,113
1301576   ,2017/8/29 0:00:00,113
1301885   ,2017/8/29 0:00:00,113
1302290   ,2017/8/29 0:00:00,113
1303512   ,2017/8/29 0:00:00,113
1303523   ,2017/8/29 0:00:00,113
1303585   ,2017/8/29 0:00:00,113
1304364   ,2017/8/29 0:00:00,113
1304400   ,2017/8/29 0:00:00,113
1305533   ,2017/8/29 0:00:00,113
1305610   ,2017/8/29 0:00:00,113
1305622   ,2017/8/29 0:00:00,113
1305642   ,2017/8/29 0:00:00,113
1305942   ,2017/8/29 0:00:00,113
1306000   ,2017/8/29 0:00:00,113
1306015   ,2017/8/29 0:00:00,320
1306022   ,2017/8/29 0:00:00,113
1306100   ,2017/8/29 0:00:00,113
1306172   ,2017/8/29 0:00:00,113
1306349   ,2017/8/29 0:00:00,113
1307015   ,2017/8/29 0:00:00,113
1307032   ,2017/8/29 0:00:00,113
1307079   ,2017/8/29 0:00:00,113
1307119   ,2017/8/29 0:00:00,113
1307125   ,2017/8/29 0:00:00,113
1307129   ,2017/8/29 0:00:00,113
1307526   ,2017/8/29 0:00:00,113
1307673   ,2017/8/29 0:00:00,113
1308332   ,2017/8/29 0:00:00,113
1309071   ,2017/8/29 0:00:00,113
1313098   ,2017/8/29 0:00:00,113
1315622   ,2017/8/29 0:00:00,113
1315626   ,2017/8/29 0:00:00,113
1315639   ,2017/8/29 0:00:00,113
1315746   ,2017/8/29 0:00:00,113
1318870   ,2017/8/29 0:00:00,113
1322666   ,2017/8/29 0:00:00,113
1322694   ,2017/8/29 0:00:00,113
1322710   ,2017/8/29 0:00:00,113
1322761   ,2017/8/29 0:00:00,113
1322770   ,2017/8/29 0:00:00,113
1322771   ,2017/8/29 0:00:00,113
1322778   ,2017/8/29 0:00:00,113
1322815   ,2017/8/29 0:00:00,113
1322828   ,2017/8/29 0:00:00,113
1322832   ,2017/8/29 0:00:00,113
1322842   ,2017/8/29 0:00:00,113
1322854   ,2017/8/29 0:00:00,113
1322858   ,2017/8/29 0:00:00,113
1322863   ,2017/8/29 0:00:00,113
1322878   ,2017/8/29 0:00:00,113
1323037   ,2017/8/29 0:00:00,113
1323054   ,2017/8/29 0:00:00,113
1323293   ,2017/8/29 0:00:00,113
1325192   ,2017/8/29 0:00:00,113
1325404   ,2017/8/29 0:00:00,113
1325408   ,2017/8/29 0:00:00,113
1325413   ,2017/8/29 0:00:00,113
1325561   ,2017/8/29 0:00:00,113
1325723   ,2017/8/29 0:00:00,113
1325732   ,2017/8/29 0:00:00,113
1325759   ,2017/8/29 0:00:00,113
1325782   ,2017/8/29 0:00:00,113
1325789   ,2017/8/29 0:00:00,113
1325875   ,2017/8/29 0:00:00,113
1326197   ,2017/8/29 0:00:00,113
1326566   ,2017/8/29 0:00:00,113
1329828   ,2017/8/29 0:00:00,113
G0735     ,2017/8/29 0:00:00,113
854625    ,2017/8/29 0:00:00,113
1304338   ,2017/8/29 0:00:00,113
795258    ,2017/8/29 0:00:00,320
866158    ,2017/8/29 0:00:00,320
866729    ,2017/8/29 0:00:00,320
892972    ,2017/8/29 0:00:00,320
905798    ,2017/8/29 0:00:00,320
1291911   ,2017/8/29 0:00:00,320
1304402   ,2017/8/29 0:00:00,320
1305636   ,2017/8/29 0:00:00,320
1305845   ,2017/8/29 0:00:00,320
1306089   ,2017/8/29 0:00:00,320
1306182   ,2017/8/29 0:00:00,320
1307522   ,2017/8/29 0:00:00,320
1307525   ,2017/8/29 0:00:00,320
1308330   ,2017/8/29 0:00:00,320
1315140   ,2017/8/29 0:00:00,320
1315512   ,2017/8/29 0:00:00,320
1316032   ,2017/8/29 0:00:00,320
1316588   ,2017/8/29 0:00:00,320
1317245   ,2017/8/29 0:00:00,320
1318119   ,2017/8/29 0:00:00,320
1318147   ,2017/8/29 0:00:00,320
1318225   ,2017/8/29 0:00:00,320
1318253   ,2017/8/29 0:00:00,320
1319660   ,2017/8/29 0:00:00,320
1321703   ,2017/8/29 0:00:00,320
1321961   ,2017/8/29 0:00:00,320
1322691   ,2017/8/29 0:00:00,320
1322698   ,2017/8/29 0:00:00,320
1322754   ,2017/8/29 0:00:00,320
1322817   ,2017/8/29 0:00:00,320
1322829   ,2017/8/29 0:00:00,320
1325142   ,2017/8/29 0:00:00,320
1325614   ,2017/8/29 0:00:00,320
1325624   ,2017/8/29 0:00:00,320
1325655   ,2017/8/29 0:00:00,320
1325682   ,2017/8/29 0:00:00,320
1325762   ,2017/8/29 0:00:00,320
1325802   ,2017/8/29 0:00:00,320
1325810   ,2017/8/29 0:00:00,320
1326014   ,2017/8/29 0:00:00,320
1326249   ,2017/8/29 0:00:00,320
1326569   ,2017/8/29 0:00:00,320
1326578   ,2017/8/29 0:00:00,320
1327611   ,2017/8/29 0:00:00,320
A9669     ,2017/8/29 0:00:00,320
1331125   ,2017/8/29 0:00:00,305
1331187   ,2017/8/29 0:00:00,305
1331191   ,2017/8/29 0:00:00,305
1331344   ,2017/8/29 0:00:00,305
1331160   ,2017/8/29 0:00:00,312
1331278   ,2017/8/29 0:00:00,305
1331231   ,2017/8/29 0:00:00,305
1331140   ,2017/8/29 0:00:00,305
1331210   ,2017/8/29 0:00:00,305
1331244   ,2017/8/29 0:00:00,305
1331225   ,2017/8/29 0:00:00,305
1331224   ,2017/8/29 0:00:00,305
1331266   ,2017/8/29 0:00:00,305
1331188   ,2017/8/29 0:00:00,305
1331259   ,2017/8/29 0:00:00,305
1331201   ,2017/8/29 0:00:00,305
1331347   ,2017/8/29 0:00:00,305
1331253   ,2017/8/29 0:00:00,305
1331335   ,2017/8/29 0:00:00,305
1331326   ,2017/8/29 0:00:00,312
1331242   ,2017/8/29 0:00:00,305
1331203   ,2017/8/29 0:00:00,305
1316330   ,2017/8/29 0:00:00,108
1318295   ,2017/8/29 0:00:00,317
1331436   ,2017/8/29 0:00:00,113
1331590   ,2017/8/29 0:00:00,305
1331521   ,2017/8/29 0:00:00,113
1331526   ,2017/8/29 0:00:00,113
1331546   ,2017/8/29 0:00:00,320
1331838   ,2017/8/29 0:00:00,113
1331773   ,2017/8/29 0:00:00,315
1331826   ,2017/8/29 0:00:00,106
1331793   ,2017/8/29 0:00:00,106
1331917   ,2017/8/29 0:00:00,106
1331934   ,2017/8/29 0:00:00,106
1331996   ,2017/8/29 0:00:00,106
1331823   ,2017/8/29 0:00:00,312
1331862   ,2017/8/29 0:00:00,312
1331875   ,2017/8/29 0:00:00,312
1331994   ,2017/8/29 0:00:00,312
1341018   ,2017/8/29 0:00:00,113
1331853   ,2017/8/29 0:00:00,305
1332051   ,2017/8/29 0:00:00,113
1332017   ,2017/8/29 0:00:00,113
1332116   ,2017/8/29 0:00:00,113
1332420   ,2017/8/29 0:00:00,113
03819     ,2017/8/29 0:00:00,115
1320400   ,2017/8/29 0:00:00,116
1341038   ,2017/8/29 0:00:00,116
1332763   ,2017/8/29 0:00:00,108
1332758   ,2017/8/29 0:00:00,108
1332940   ,2017/8/29 0:00:00,113
1333046   ,2017/8/29 0:00:00,113
1333084   ,2017/8/29 0:00:00,312
1333116   ,2017/8/29 0:00:00,106
1333136   ,2017/8/29 0:00:00,312
1333143   ,2017/8/29 0:00:00,312
1333119   ,2017/8/29 0:00:00,108
1333174   ,2017/8/29 0:00:00,312
1333175   ,2017/8/29 0:00:00,317
1333181   ,2017/8/29 0:00:00,106
1333187   ,2017/8/29 0:00:00,312
1333188   ,2017/8/29 0:00:00,106
1333193   ,2017/8/29 0:00:00,312
1333205   ,2017/8/29 0:00:00,106
1333216   ,2017/8/29 0:00:00,312
1333249   ,2017/8/29 0:00:00,312
1333278   ,2017/8/29 0:00:00,106
1333309   ,2017/8/29 0:00:00,108
1333332   ,2017/8/29 0:00:00,312
1333080   ,2017/8/29 0:00:00,113
1333087   ,2017/8/29 0:00:00,113
1333088   ,2017/8/29 0:00:00,113
1333109   ,2017/8/29 0:00:00,305
1333160   ,2017/8/29 0:00:00,305
1333171   ,2017/8/29 0:00:00,113
1333177   ,2017/8/29 0:00:00,113
1333178   ,2017/8/29 0:00:00,305
1333208   ,2017/8/29 0:00:00,305
1333211   ,2017/8/29 0:00:00,113
1333251   ,2017/8/29 0:00:00,113
1333256   ,2017/8/29 0:00:00,113
1333269   ,2017/8/29 0:00:00,113
1333272   ,2017/8/29 0:00:00,113
1333283   ,2017/8/29 0:00:00,113
1333290   ,2017/8/29 0:00:00,113
1333294   ,2017/8/29 0:00:00,305
1333299   ,2017/8/29 0:00:00,113
1333305   ,2017/8/29 0:00:00,113
1333316   ,2017/8/29 0:00:00,113
1317557   ,2017/8/29 0:00:00,317
1333163   ,2017/8/29 0:00:00,113
1333059   ,2017/8/29 0:00:00,320
1333063   ,2017/8/29 0:00:00,113
1333238   ,2017/8/29 0:00:00,113
YG5285    ,2017/8/29 0:00:00,317
1333139   ,2017/8/29 0:00:00,113
1333417   ,2017/8/29 0:00:00,108
1333378   ,2017/8/29 0:00:00,108
1333380   ,2017/8/29 0:00:00,317
1333406   ,2017/8/29 0:00:00,317
1333518   ,2017/8/29 0:00:00,108
1333400   ,2017/8/29 0:00:00,317
1333361   ,2017/8/29 0:00:00,305
1333343   ,2017/8/29 0:00:00,108
1333344   ,2017/8/29 0:00:00,108
1333340   ,2017/8/29 0:00:00,126
YG5370    ,2017/8/29 0:00:00,317
1333351   ,2017/8/29 0:00:00,113
1333372   ,2017/8/29 0:00:00,113
1333385   ,2017/8/29 0:00:00,305
1333389   ,2017/8/29 0:00:00,106
1333395   ,2017/8/29 0:00:00,113
1333397   ,2017/8/29 0:00:00,113
1333399   ,2017/8/29 0:00:00,106
1333402   ,2017/8/29 0:00:00,305
1333405   ,2017/8/29 0:00:00,305
1333413   ,2017/8/29 0:00:00,106
1333421   ,2017/8/29 0:00:00,113
1333442   ,2017/8/29 0:00:00,305
1333464   ,2017/8/29 0:00:00,305
1333465   ,2017/8/29 0:00:00,305
1333488   ,2017/8/29 0:00:00,312
1333491   ,2017/8/29 0:00:00,305
1333493   ,2017/8/29 0:00:00,305
1333498   ,2017/8/29 0:00:00,113
1333506   ,2017/8/29 0:00:00,312
1333521   ,2017/8/29 0:00:00,312
1333530   ,2017/8/29 0:00:00,312
1333537   ,2017/8/29 0:00:00,108
1333562   ,2017/8/29 0:00:00,113
1333565   ,2017/8/29 0:00:00,113
1333596   ,2017/8/29 0:00:00,113
1333610   ,2017/8/29 0:00:00,113
1333628   ,2017/8/29 0:00:00,113
1333631   ,2017/8/29 0:00:00,113
1333692   ,2017/8/29 0:00:00,113
1333699   ,2017/8/29 0:00:00,113
1333716   ,2017/8/29 0:00:00,113
1333721   ,2017/8/29 0:00:00,113
1333541   ,2017/8/29 0:00:00,320
1333553   ,2017/8/29 0:00:00,106
1333587   ,2017/8/29 0:00:00,113
1333588   ,2017/8/29 0:00:00,113
1333753   ,2017/8/29 0:00:00,108
1333756   ,2017/8/29 0:00:00,108
1333762   ,2017/8/29 0:00:00,113
1333771   ,2017/8/29 0:00:00,317
1333774   ,2017/8/29 0:00:00,108
1333784   ,2017/8/29 0:00:00,108
1333785   ,2017/8/29 0:00:00,108
1333793   ,2017/8/29 0:00:00,108
1333796   ,2017/8/29 0:00:00,113
1333815   ,2017/8/29 0:00:00,108
1333871   ,2017/8/29 0:00:00,108
1333884   ,2017/8/29 0:00:00,317
1333911   ,2017/8/29 0:00:00,317
1333919   ,2017/8/29 0:00:00,317
1333635   ,2017/8/29 0:00:00,108
1333637   ,2017/8/29 0:00:00,108
1333904   ,2017/8/29 0:00:00,108
1333934   ,2017/8/29 0:00:00,108
1333935   ,2017/8/29 0:00:00,108
1333730   ,2017/8/29 0:00:00,320
1333737   ,2017/8/29 0:00:00,320
YG5715    ,2017/8/29 0:00:00,305
YG5718    ,2017/8/29 0:00:00,305
1334045   ,2017/8/29 0:00:00,108
1333999   ,2017/8/29 0:00:00,108
1334055   ,2017/8/29 0:00:00,108
1333986   ,2017/8/29 0:00:00,108
1334003   ,2017/8/29 0:00:00,113
1334133   ,2017/8/29 0:00:00,113
1334374   ,2017/8/29 0:00:00,108
1334375   ,2017/8/29 0:00:00,108
1334551   ,2017/8/29 0:00:00,108
1334465   ,2017/8/29 0:00:00,113
1334392   ,2017/8/29 0:00:00,113
1334405   ,2017/8/29 0:00:00,113
1334477   ,2017/8/29 0:00:00,113
1334423   ,2017/8/29 0:00:00,113
1334491   ,2017/8/29 0:00:00,113
1334594   ,2017/8/29 0:00:00,312
1334562   ,2017/8/29 0:00:00,320
1334580   ,2017/8/29 0:00:00,113
1334590   ,2017/8/29 0:00:00,113
1334620   ,2017/8/29 0:00:00,113
1334697   ,2017/8/29 0:00:00,108
1334812   ,2017/8/29 0:00:00,108
1334709   ,2017/8/29 0:00:00,106
1334701   ,2017/8/29 0:00:00,108
1334718   ,2017/8/29 0:00:00,108
1334724   ,2017/8/29 0:00:00,108
1334735   ,2017/8/29 0:00:00,108
1334743   ,2017/8/29 0:00:00,108
1334761   ,2017/8/29 0:00:00,108
1334763   ,2017/8/29 0:00:00,108
1334769   ,2017/8/29 0:00:00,108
1334781   ,2017/8/29 0:00:00,108
1334794   ,2017/8/29 0:00:00,108
1334766   ,2017/8/29 0:00:00,108
1334770   ,2017/8/29 0:00:00,108
1334712   ,2017/8/29 0:00:00,305
1334806   ,2017/8/29 0:00:00,113
1334699   ,2017/8/29 0:00:00,320
1334710   ,2017/8/29 0:00:00,320
1334717   ,2017/8/29 0:00:00,113
1334725   ,2017/8/29 0:00:00,320
1333614   ,2017/8/29 0:00:00,305
1334894   ,2017/8/29 0:00:00,113
1334904   ,2017/8/29 0:00:00,113
1334948   ,2017/8/29 0:00:00,113
1335032   ,2017/8/29 0:00:00,305
1335104   ,2017/8/29 0:00:00,113
1335110   ,2017/8/29 0:00:00,113
1335040   ,2017/8/29 0:00:00,108
1335038   ,2017/8/29 0:00:00,108
1335181   ,2017/8/29 0:00:00,113
1335075   ,2017/8/29 0:00:00,113
1335078   ,2017/8/29 0:00:00,113
1335146   ,2017/8/29 0:00:00,113
1335162   ,2017/8/29 0:00:00,113
1335253   ,2017/8/29 0:00:00,113
1335289   ,2017/8/29 0:00:00,113
1335211   ,2017/8/29 0:00:00,305
1335242   ,2017/8/29 0:00:00,113
1335266   ,2017/8/29 0:00:00,113
1335276   ,2017/8/29 0:00:00,113
1333882   ,2017/8/29 0:00:00,113
1333779   ,2017/8/29 0:00:00,113
1333908   ,2017/8/29 0:00:00,113
1333573   ,2017/8/29 0:00:00,113
1331783   ,2017/8/29 0:00:00,113
1331864   ,2017/8/29 0:00:00,113
1333906   ,2017/8/29 0:00:00,113
1335348   ,2017/8/29 0:00:00,320
1335350   ,2017/8/29 0:00:00,320
1335353   ,2017/8/29 0:00:00,320
1335366   ,2017/8/29 0:00:00,113
1335368   ,2017/8/29 0:00:00,113
1335370   ,2017/8/29 0:00:00,113
1335382   ,2017/8/29 0:00:00,113
1335390   ,2017/8/29 0:00:00,320
1335394   ,2017/8/29 0:00:00,320
1335391   ,2017/8/29 0:00:00,320
1335373   ,2017/8/29 0:00:00,320
1335374   ,2017/8/29 0:00:00,113
1335377   ,2017/8/29 0:00:00,113
1335317   ,2017/8/29 0:00:00,305
1335404   ,2017/8/29 0:00:00,108
1335408   ,2017/8/29 0:00:00,113
1335413   ,2017/8/29 0:00:00,108
1335420   ,2017/8/29 0:00:00,113
1335429   ,2017/8/29 0:00:00,108
1335430   ,2017/8/29 0:00:00,305
1335432   ,2017/8/29 0:00:00,113
1335439   ,2017/8/29 0:00:00,113
1335447   ,2017/8/29 0:00:00,113
1335448   ,2017/8/29 0:00:00,113
1335451   ,2017/8/29 0:00:00,320
1335457   ,2017/8/29 0:00:00,320
1335458   ,2017/8/29 0:00:00,320
1335464   ,2017/8/29 0:00:00,320
1335466   ,2017/8/29 0:00:00,108
1335474   ,2017/8/29 0:00:00,108
1315642   ,2017/8/28 0:00:00,305
1315651   ,2017/8/28 0:00:00,305
1320010   ,2017/8/28 0:00:00,305
1320018   ,2017/8/28 0:00:00,305
1325787   ,2017/8/28 0:00:00,305
1321613   ,2017/8/28 0:00:00,305
1322823   ,2017/8/28 0:00:00,305
1322830   ,2017/8/28 0:00:00,305
1322989   ,2017/8/28 0:00:00,305
1322993   ,2017/8/28 0:00:00,305
1323042   ,2017/8/28 0:00:00,305
1323049   ,2017/8/28 0:00:00,305
880170    ,2017/8/28 0:00:00,305
889936    ,2017/8/28 0:00:00,305
894002    ,2017/8/28 0:00:00,305
1281525   ,2017/8/28 0:00:00,305
1281522   ,2017/8/28 0:00:00,305
1305916   ,2017/8/28 0:00:00,305
1307241   ,2017/8/28 0:00:00,305
1305587   ,2017/8/28 0:00:00,305
1307632   ,2017/8/28 0:00:00,305
1308348   ,2017/8/28 0:00:00,305
1308154   ,2017/8/28 0:00:00,305
1308156   ,2017/8/28 0:00:00,305
1316653   ,2017/8/28 0:00:00,305
1317228   ,2017/8/28 0:00:00,305
1319286   ,2017/8/28 0:00:00,305
1321620   ,2017/8/28 0:00:00,305
1322768   ,2017/8/28 0:00:00,305
1322773   ,2017/8/28 0:00:00,305
1325411   ,2017/8/28 0:00:00,305
845623    ,2017/8/28 0:00:00,305
860981    ,2017/8/28 0:00:00,305
871345    ,2017/8/28 0:00:00,305
871959    ,2017/8/28 0:00:00,305
875140    ,2017/8/28 0:00:00,305
891222    ,2017/8/28 0:00:00,305
893706    ,2017/8/28 0:00:00,305
895725    ,2017/8/28 0:00:00,305
895736    ,2017/8/28 0:00:00,305
896299    ,2017/8/28 0:00:00,305
905954    ,2017/8/28 0:00:00,305
1285481   ,2017/8/28 0:00:00,305
1305551   ,2017/8/28 0:00:00,305
1305927   ,2017/8/28 0:00:00,305
1305929   ,2017/8/28 0:00:00,305
1306148   ,2017/8/28 0:00:00,305
1305577   ,2017/8/28 0:00:00,305
1322652   ,2017/8/28 0:00:00,305
1322718   ,2017/8/28 0:00:00,305
1322757   ,2017/8/28 0:00:00,305
1322814   ,2017/8/28 0:00:00,305
1325786   ,2017/8/28 0:00:00,305
871995    ,2017/8/28 0:00:00,305
852406    ,2017/8/28 0:00:00,305
899157    ,2017/8/28 0:00:00,305
821544    ,2017/8/28 0:00:00,108
1287102   ,2017/8/28 0:00:00,108
1319291   ,2017/8/28 0:00:00,317
1319398   ,2017/8/28 0:00:00,317
1319460   ,2017/8/28 0:00:00,317
1319780   ,2017/8/28 0:00:00,317
1319923   ,2017/8/28 0:00:00,317
1319924   ,2017/8/28 0:00:00,317
1322146   ,2017/8/28 0:00:00,317
1325446   ,2017/8/28 0:00:00,317
35609     ,2017/8/28 0:00:00,317
782696    ,2017/8/28 0:00:00,108
832266    ,2017/8/28 0:00:00,317
852859    ,2017/8/28 0:00:00,317
867586    ,2017/8/28 0:00:00,108
1281380   ,2017/8/28 0:00:00,108
1282986   ,2017/8/28 0:00:00,108
1302540   ,2017/8/28 0:00:00,108
1302636   ,2017/8/28 0:00:00,108
1303211   ,2017/8/28 0:00:00,108
1303231   ,2017/8/28 0:00:00,108
1303289   ,2017/8/28 0:00:00,108
1303306   ,2017/8/28 0:00:00,108
1303334   ,2017/8/28 0:00:00,108
1304187   ,2017/8/28 0:00:00,317
1307154   ,2017/8/28 0:00:00,108
1307201   ,2017/8/28 0:00:00,317
1307297   ,2017/8/28 0:00:00,108
1309746   ,2017/8/28 0:00:00,108
1315209   ,2017/8/28 0:00:00,108
1315249   ,2017/8/28 0:00:00,108
1315256   ,2017/8/28 0:00:00,108
1316218   ,2017/8/28 0:00:00,317
1316300   ,2017/8/28 0:00:00,108
1316805   ,2017/8/28 0:00:00,108
1317599   ,2017/8/28 0:00:00,108
1317640   ,2017/8/28 0:00:00,108
1317652   ,2017/8/28 0:00:00,108
1317655   ,2017/8/28 0:00:00,108
1317670   ,2017/8/28 0:00:00,108
1317683   ,2017/8/28 0:00:00,108
1317702   ,2017/8/28 0:00:00,108
1317705   ,2017/8/28 0:00:00,108
1317715   ,2017/8/28 0:00:00,108
1317717   ,2017/8/28 0:00:00,108
1317728   ,2017/8/28 0:00:00,108
1317731   ,2017/8/28 0:00:00,108
1317743   ,2017/8/28 0:00:00,108
1317755   ,2017/8/28 0:00:00,108
1317871   ,2017/8/28 0:00:00,108
1318548   ,2017/8/28 0:00:00,108
1322273   ,2017/8/28 0:00:00,108
1322319   ,2017/8/28 0:00:00,108
1322353   ,2017/8/28 0:00:00,108
1322373   ,2017/8/28 0:00:00,108
1322411   ,2017/8/28 0:00:00,108
1325033   ,2017/8/28 0:00:00,317
1325054   ,2017/8/28 0:00:00,108
1325064   ,2017/8/28 0:00:00,108
1325067   ,2017/8/28 0:00:00,108
1325071   ,2017/8/28 0:00:00,108
1325100   ,2017/8/28 0:00:00,108
1325106   ,2017/8/28 0:00:00,108
1325167   ,2017/8/28 0:00:00,108
1325175   ,2017/8/28 0:00:00,108
1325177   ,2017/8/28 0:00:00,108
1325226   ,2017/8/28 0:00:00,108
1325232   ,2017/8/28 0:00:00,108
1325233   ,2017/8/28 0:00:00,317
1325239   ,2017/8/28 0:00:00,108
1325246   ,2017/8/28 0:00:00,108
1325254   ,2017/8/28 0:00:00,108
1325268   ,2017/8/28 0:00:00,108
1325272   ,2017/8/28 0:00:00,108
1326206   ,2017/8/28 0:00:00,108
1326686   ,2017/8/28 0:00:00,108
1326785   ,2017/8/28 0:00:00,108
29210     ,2017/8/28 0:00:00,108
35132     ,2017/8/28 0:00:00,108
35139     ,2017/8/28 0:00:00,108
36610     ,2017/8/28 0:00:00,108
38532     ,2017/8/28 0:00:00,317
50106     ,2017/8/28 0:00:00,108
56749     ,2017/8/28 0:00:00,317
71879     ,2017/8/28 0:00:00,108
771300    ,2017/8/28 0:00:00,108
788307    ,2017/8/28 0:00:00,317
791459    ,2017/8/28 0:00:00,317
800235    ,2017/8/28 0:00:00,317
801802    ,2017/8/28 0:00:00,108
828910    ,2017/8/28 0:00:00,317
833161    ,2017/8/28 0:00:00,108
856427    ,2017/8/28 0:00:00,108
857404    ,2017/8/28 0:00:00,108
861647    ,2017/8/28 0:00:00,108
864416    ,2017/8/28 0:00:00,317
866013    ,2017/8/28 0:00:00,108
867159    ,2017/8/28 0:00:00,108
867598    ,2017/8/28 0:00:00,108
869552    ,2017/8/28 0:00:00,108
874627    ,2017/8/28 0:00:00,108
879371    ,2017/8/28 0:00:00,317
880350    ,2017/8/28 0:00:00,108
885718    ,2017/8/28 0:00:00,317
894616    ,2017/8/28 0:00:00,108
894950    ,2017/8/28 0:00:00,317
895223    ,2017/8/28 0:00:00,317
904584    ,2017/8/28 0:00:00,317
B0761     ,2017/8/28 0:00:00,108
J0951     ,2017/8/28 0:00:00,108
M4884     ,2017/8/28 0:00:00,108
B0965     ,2017/8/28 0:00:00,108
787574    ,2017/8/28 0:00:00,108
849426    ,2017/8/28 0:00:00,108
1318718   ,2017/8/28 0:00:00,108
1318758   ,2017/8/28 0:00:00,108
1318770   ,2017/8/28 0:00:00,108
1318786   ,2017/8/28 0:00:00,108
1318791   ,2017/8/28 0:00:00,108
1318797   ,2017/8/28 0:00:00,108
1318813   ,2017/8/28 0:00:00,108
1318817   ,2017/8/28 0:00:00,108
1318820   ,2017/8/28 0:00:00,108
1318826   ,2017/8/28 0:00:00,108
1318828   ,2017/8/28 0:00:00,108
1318836   ,2017/8/28 0:00:00,108
1318842   ,2017/8/28 0:00:00,108
1318844   ,2017/8/28 0:00:00,108
1322180   ,2017/8/28 0:00:00,108
1322218   ,2017/8/28 0:00:00,108
1322177   ,2017/8/28 0:00:00,108
1325357   ,2017/8/28 0:00:00,108
848613    ,2017/8/28 0:00:00,108
860524    ,2017/8/28 0:00:00,108
864491    ,2017/8/28 0:00:00,108
884527    ,2017/8/28 0:00:00,108
888210    ,2017/8/28 0:00:00,108
893941    ,2017/8/28 0:00:00,108
896523    ,2017/8/28 0:00:00,108
903749    ,2017/8/28 0:00:00,108
903852    ,2017/8/28 0:00:00,108
1303068   ,2017/8/28 0:00:00,108
1303286   ,2017/8/28 0:00:00,108
1303319   ,2017/8/28 0:00:00,108
1303348   ,2017/8/28 0:00:00,108
1307778   ,2017/8/28 0:00:00,108
1316909   ,2017/8/28 0:00:00,108
1316922   ,2017/8/28 0:00:00,108
1317099   ,2017/8/28 0:00:00,108
1325503   ,2017/8/28 0:00:00,108
866299    ,2017/8/28 0:00:00,108
1319526   ,2017/8/28 0:00:00,108
1317948   ,2017/8/28 0:00:00,108
1318211   ,2017/8/28 0:00:00,108
1318469   ,2017/8/28 0:00:00,108
1318540   ,2017/8/28 0:00:00,108
1318726   ,2017/8/28 0:00:00,108
1325015   ,2017/8/28 0:00:00,108
1325369   ,2017/8/28 0:00:00,108
783040    ,2017/8/28 0:00:00,108
786873    ,2017/8/28 0:00:00,108
808792    ,2017/8/28 0:00:00,108
856587    ,2017/8/28 0:00:00,108
865850    ,2017/8/28 0:00:00,108
865930    ,2017/8/28 0:00:00,108
880291    ,2017/8/28 0:00:00,108
883519    ,2017/8/28 0:00:00,108
897570    ,2017/8/28 0:00:00,108
1281405   ,2017/8/28 0:00:00,108
1284719   ,2017/8/28 0:00:00,108
1285002   ,2017/8/28 0:00:00,108
1303067   ,2017/8/28 0:00:00,108
1303516   ,2017/8/28 0:00:00,108
1304123   ,2017/8/28 0:00:00,108
1307406   ,2017/8/28 0:00:00,108
1316932   ,2017/8/28 0:00:00,108
1316935   ,2017/8/28 0:00:00,108
1317917   ,2017/8/28 0:00:00,108
1318029   ,2017/8/28 0:00:00,108
895286    ,2017/8/28 0:00:00,108
1329569   ,2017/8/28 0:00:00,108
1329577   ,2017/8/28 0:00:00,108
868697    ,2017/8/28 0:00:00,108
1319448   ,2017/8/28 0:00:00,108
F2485     ,2017/8/28 0:00:00,108
1331128   ,2017/8/28 0:00:00,312
1331198   ,2017/8/28 0:00:00,113
1331233   ,2017/8/28 0:00:00,113
1331301   ,2017/8/28 0:00:00,106
1331311   ,2017/8/28 0:00:00,106
1331130   ,2017/8/28 0:00:00,305
1200009   ,2017/8/28 0:00:00,108
YG4114    ,2017/8/28 0:00:00,108
YG4115    ,2017/8/28 0:00:00,108
YG4156    ,2017/8/28 0:00:00,108
YG4180    ,2017/8/28 0:00:00,108
YG4194    ,2017/8/28 0:00:00,108
YG5298    ,2017/8/28 0:00:00,317
YG5310    ,2017/8/28 0:00:00,108
YG5341    ,2017/8/28 0:00:00,108
35795     ,2017/8/28 0:00:00,113
70961     ,2017/8/28 0:00:00,113
762869    ,2017/8/28 0:00:00,113
803330    ,2017/8/28 0:00:00,113
849506    ,2017/8/28 0:00:00,113
866409    ,2017/8/28 0:00:00,113
877501    ,2017/8/28 0:00:00,113
891243    ,2017/8/28 0:00:00,113
892339    ,2017/8/28 0:00:00,113
892920    ,2017/8/28 0:00:00,113
893210    ,2017/8/28 0:00:00,113
893264    ,2017/8/28 0:00:00,113
893476    ,2017/8/28 0:00:00,113
894030    ,2017/8/28 0:00:00,113
896369    ,2017/8/28 0:00:00,113
898152    ,2017/8/28 0:00:00,113
903370    ,2017/8/28 0:00:00,113
1283690   ,2017/8/28 0:00:00,113
1287913   ,2017/8/28 0:00:00,113
1301528   ,2017/8/28 0:00:00,113
1301576   ,2017/8/28 0:00:00,113
1301885   ,2017/8/28 0:00:00,113
1302290   ,2017/8/28 0:00:00,113
1303512   ,2017/8/28 0:00:00,113
1303523   ,2017/8/28 0:00:00,113
1303585   ,2017/8/28 0:00:00,113
1304364   ,2017/8/28 0:00:00,113
1304400   ,2017/8/28 0:00:00,113
1305533   ,2017/8/28 0:00:00,113
1305610   ,2017/8/28 0:00:00,113
1305622   ,2017/8/28 0:00:00,113
1305642   ,2017/8/28 0:00:00,113
