zgbh,rq,bcbh
1314428   ,2017/8/26 0:00:00,305
1314275   ,2017/8/26 0:00:00,305
1314283   ,2017/8/26 0:00:00,305
1329114   ,2017/8/26 0:00:00,305
1310745   ,2017/8/26 0:00:00,305
1312210   ,2017/8/26 0:00:00,305
1328452   ,2017/8/26 0:00:00,305
1330817   ,2017/8/26 0:00:00,305
1330901   ,2017/8/26 0:00:00,305
1330815   ,2017/8/26 0:00:00,305
1330867   ,2017/8/26 0:00:00,305
YG4085    ,2017/8/26 0:00:00,312
YG3536    ,2017/8/26 0:00:00,312
YG4560    ,2017/8/26 0:00:00,312
YG3557    ,2017/8/26 0:00:00,312
YG3570    ,2017/8/26 0:00:00,312
YG3577    ,2017/8/26 0:00:00,312
YG3591    ,2017/8/26 0:00:00,113
YG3594    ,2017/8/26 0:00:00,312
YG3599    ,2017/8/26 0:00:00,312
YG5050    ,2017/8/26 0:00:00,312
YG4288    ,2017/8/26 0:00:00,312
YG1184    ,2017/8/26 0:00:00,312
YG1190    ,2017/8/26 0:00:00,113
YG3853    ,2017/8/26 0:00:00,312
YG3541    ,2017/8/26 0:00:00,312
YG3566    ,2017/8/26 0:00:00,312
YG5134    ,2017/8/26 0:00:00,312
YG1204    ,2017/8/26 0:00:00,312
YG0894    ,2017/8/26 0:00:00,305
YG4591    ,2017/8/26 0:00:00,305
YG4593    ,2017/8/26 0:00:00,305
YG4598    ,2017/8/26 0:00:00,305
YG4623    ,2017/8/26 0:00:00,305
YG3879    ,2017/8/26 0:00:00,113
YG3866    ,2017/8/26 0:00:00,113
YG4309    ,2017/8/26 0:00:00,113
YG4286    ,2017/8/26 0:00:00,113
YG5118    ,2017/8/26 0:00:00,113
YG3770    ,2017/8/26 0:00:00,113
YG3914    ,2017/8/26 0:00:00,106
YG4888    ,2017/8/26 0:00:00,113
YG0725    ,2017/8/26 0:00:00,113
YG4789    ,2017/8/26 0:00:00,113
YG4818    ,2017/8/26 0:00:00,113
YG4854    ,2017/8/26 0:00:00,113
YG4920    ,2017/8/26 0:00:00,113
YG4664    ,2017/8/26 0:00:00,106
YG4667    ,2017/8/26 0:00:00,106
YG4671    ,2017/8/26 0:00:00,106
YG4693    ,2017/8/26 0:00:00,106
YG4719    ,2017/8/26 0:00:00,106
YG3905    ,2017/8/26 0:00:00,113
YG4467    ,2017/8/26 0:00:00,106
YG4449    ,2017/8/26 0:00:00,106
YG4453    ,2017/8/26 0:00:00,106
YG4460    ,2017/8/26 0:00:00,106
YG4482    ,2017/8/26 0:00:00,106
YG4455    ,2017/8/26 0:00:00,106
YG4462    ,2017/8/26 0:00:00,106
YG4471    ,2017/8/26 0:00:00,106
YG4488    ,2017/8/26 0:00:00,106
YG4493    ,2017/8/26 0:00:00,106
YG4495    ,2017/8/26 0:00:00,106
YG4498    ,2017/8/26 0:00:00,106
YG3778    ,2017/8/26 0:00:00,113
YG3885    ,2017/8/26 0:00:00,113
YG3901    ,2017/8/26 0:00:00,113
YG4680    ,2017/8/26 0:00:00,113
YG4687    ,2017/8/26 0:00:00,113
YG3611    ,2017/8/26 0:00:00,113
YG3662    ,2017/8/26 0:00:00,113
YG3787    ,2017/8/26 0:00:00,113
YG3836    ,2017/8/26 0:00:00,113
YG3850    ,2017/8/26 0:00:00,113
YG3898    ,2017/8/26 0:00:00,113
YG3900    ,2017/8/26 0:00:00,113
YG4041    ,2017/8/26 0:00:00,113
YG4700    ,2017/8/26 0:00:00,113
YG1149    ,2017/8/26 0:00:00,113
YG2480    ,2017/8/26 0:00:00,113
YG4195    ,2017/8/26 0:00:00,113
YG4125    ,2017/8/26 0:00:00,113
YG3957    ,2017/8/26 0:00:00,113
YG3961    ,2017/8/26 0:00:00,113
YG4678    ,2017/8/26 0:00:00,113
YG3842    ,2017/8/26 0:00:00,106
YG4771    ,2017/8/26 0:00:00,106
YG4458    ,2017/8/26 0:00:00,106
YG4653    ,2017/8/26 0:00:00,106
YG4672    ,2017/8/26 0:00:00,106
YG4528    ,2017/8/26 0:00:00,305
YG5011    ,2017/8/26 0:00:00,305
YG5084    ,2017/8/26 0:00:00,305
YG4584    ,2017/8/26 0:00:00,305
YG5122    ,2017/8/26 0:00:00,305
YG3935    ,2017/8/26 0:00:00,305
YG0753    ,2017/8/26 0:00:00,305
yg4545    ,2017/8/26 0:00:00,305
yg3930    ,2017/8/26 0:00:00,305
yg5033    ,2017/8/26 0:00:00,305
yg4073    ,2017/8/26 0:00:00,305
1321931   ,2017/8/26 0:00:00,106
1328421   ,2017/8/26 0:00:00,305
1327143   ,2017/8/26 0:00:00,106
1325573   ,2017/8/26 0:00:00,113
1306939   ,2017/8/26 0:00:00,106
1323684   ,2017/8/26 0:00:00,106
1319749   ,2017/8/26 0:00:00,106
1313787   ,2017/8/25 0:00:00,312
1319669   ,2017/8/25 0:00:00,312
1325840   ,2017/8/25 0:00:00,312
1324020   ,2017/8/25 0:00:00,312
1322079   ,2017/8/25 0:00:00,312
1319715   ,2017/8/25 0:00:00,312
1327694   ,2017/8/25 0:00:00,312
1326725   ,2017/8/25 0:00:00,305
1318293   ,2017/8/25 0:00:00,305
901565    ,2017/8/25 0:00:00,305
1320037   ,2017/8/25 0:00:00,305
1327591   ,2017/8/25 0:00:00,305
896611    ,2017/8/25 0:00:00,305
899163    ,2017/8/25 0:00:00,305
1291829   ,2017/8/25 0:00:00,305
1326809   ,2017/8/25 0:00:00,305
1324232   ,2017/8/25 0:00:00,305
894871    ,2017/8/25 0:00:00,106
1315620   ,2017/8/25 0:00:00,106
1319640   ,2017/8/25 0:00:00,106
1325987   ,2017/8/25 0:00:00,106
1303903   ,2017/8/25 0:00:00,106
1322306   ,2017/8/25 0:00:00,113
1324086   ,2017/8/25 0:00:00,113
1318069   ,2017/8/25 0:00:00,113
1300981   ,2017/8/25 0:00:00,113
1317991   ,2017/8/25 0:00:00,113
1326002   ,2017/8/25 0:00:00,113
1324119   ,2017/8/25 0:00:00,113
1317102   ,2017/8/25 0:00:00,113
1322792   ,2017/8/25 0:00:00,305
1288668   ,2017/8/25 0:00:00,312
1318266   ,2017/8/25 0:00:00,312
1318274   ,2017/8/25 0:00:00,312
1330856   ,2017/8/25 0:00:00,305
1308650   ,2017/8/25 0:00:00,312
1316659   ,2017/8/25 0:00:00,312
1302717   ,2017/8/25 0:00:00,312
1302430   ,2017/8/25 0:00:00,312
1315146   ,2017/8/25 0:00:00,106
1327608   ,2017/8/25 0:00:00,312
1328379   ,2017/8/25 0:00:00,312
1328423   ,2017/8/25 0:00:00,312
902750    ,2017/8/25 0:00:00,312
1286187   ,2017/8/25 0:00:00,312
1302759   ,2017/8/25 0:00:00,312
1303495   ,2017/8/25 0:00:00,312
1315014   ,2017/8/25 0:00:00,312
1327507   ,2017/8/25 0:00:00,312
1316907   ,2017/8/25 0:00:00,312
1317078   ,2017/8/25 0:00:00,312
1327551   ,2017/8/25 0:00:00,312
1330925   ,2017/8/25 0:00:00,312
608553    ,2017/8/25 0:00:00,312
1330868   ,2017/8/25 0:00:00,312
1300762   ,2017/8/25 0:00:00,312
1302770   ,2017/8/25 0:00:00,312
1303295   ,2017/8/25 0:00:00,312
1310604   ,2017/8/25 0:00:00,312
1314394   ,2017/8/25 0:00:00,312
1315458   ,2017/8/25 0:00:00,312
839988    ,2017/8/25 0:00:00,312
1288317   ,2017/8/25 0:00:00,312
1300731   ,2017/8/25 0:00:00,312
1302739   ,2017/8/25 0:00:00,312
1315802   ,2017/8/25 0:00:00,312
1315903   ,2017/8/25 0:00:00,312
1315936   ,2017/8/25 0:00:00,312
1318210   ,2017/8/25 0:00:00,312
1326575   ,2017/8/25 0:00:00,312
1326746   ,2017/8/25 0:00:00,312
1327736   ,2017/8/25 0:00:00,312
891388    ,2017/8/25 0:00:00,312
1326599   ,2017/8/25 0:00:00,312
1326619   ,2017/8/25 0:00:00,312
1326630   ,2017/8/25 0:00:00,312
1326773   ,2017/8/25 0:00:00,312
1326906   ,2017/8/25 0:00:00,312
1326936   ,2017/8/25 0:00:00,312
1327659   ,2017/8/25 0:00:00,312
897862    ,2017/8/25 0:00:00,312
1300796   ,2017/8/25 0:00:00,305
1326907   ,2017/8/25 0:00:00,305
1283515   ,2017/8/25 0:00:00,305
1327755   ,2017/8/25 0:00:00,305
1327772   ,2017/8/25 0:00:00,312
1327717   ,2017/8/25 0:00:00,305
1284995   ,2017/8/25 0:00:00,305
1288805   ,2017/8/25 0:00:00,315
1327729   ,2017/8/25 0:00:00,305
1327801   ,2017/8/25 0:00:00,305
1327830   ,2017/8/25 0:00:00,305
1329154   ,2017/8/25 0:00:00,113
1329197   ,2017/8/25 0:00:00,305
1311807   ,2017/8/25 0:00:00,305
1317105   ,2017/8/25 0:00:00,305
1327902   ,2017/8/25 0:00:00,305
1327579   ,2017/8/25 0:00:00,305
1288615   ,2017/8/25 0:00:00,305
1327386   ,2017/8/25 0:00:00,305
1327689   ,2017/8/25 0:00:00,305
812965    ,2017/8/25 0:00:00,315
891263    ,2017/8/25 0:00:00,305
1322300   ,2017/8/25 0:00:00,305
1327737   ,2017/8/25 0:00:00,305
898473    ,2017/8/25 0:00:00,113
1286694   ,2017/8/25 0:00:00,117
1315168   ,2017/8/25 0:00:00,113
1314802   ,2017/8/25 0:00:00,113
1326385   ,2017/8/25 0:00:00,113
1326713   ,2017/8/25 0:00:00,113
1326747   ,2017/8/25 0:00:00,113
1328045   ,2017/8/25 0:00:00,113
1326644   ,2017/8/25 0:00:00,113
1326708   ,2017/8/25 0:00:00,113
1326608   ,2017/8/25 0:00:00,113
1326695   ,2017/8/25 0:00:00,113
1326690   ,2017/8/25 0:00:00,113
1326701   ,2017/8/25 0:00:00,113
1326766   ,2017/8/25 0:00:00,113
1326736   ,2017/8/25 0:00:00,113
1324032   ,2017/8/25 0:00:00,113
1326675   ,2017/8/25 0:00:00,113
1326724   ,2017/8/25 0:00:00,113
1326639   ,2017/8/25 0:00:00,113
1327968   ,2017/8/25 0:00:00,113
1327980   ,2017/8/25 0:00:00,113
1327961   ,2017/8/25 0:00:00,113
1286089   ,2017/8/25 0:00:00,113
1285134   ,2017/8/25 0:00:00,113
1302741   ,2017/8/25 0:00:00,113
1300525   ,2017/8/25 0:00:00,113
1308731   ,2017/8/25 0:00:00,113
1313347   ,2017/8/25 0:00:00,113
1315110   ,2017/8/25 0:00:00,113
1281353   ,2017/8/25 0:00:00,113
1315863   ,2017/8/25 0:00:00,113
1326637   ,2017/8/25 0:00:00,113
1327085   ,2017/8/25 0:00:00,113
1327116   ,2017/8/25 0:00:00,113
840677    ,2017/8/25 0:00:00,128
899758    ,2017/8/25 0:00:00,128
1315900   ,2017/8/25 0:00:00,113
1316645   ,2017/8/25 0:00:00,113
1316780   ,2017/8/25 0:00:00,113
1316556   ,2017/8/25 0:00:00,113
1302752   ,2017/8/25 0:00:00,113
1317911   ,2017/8/25 0:00:00,113
1286432   ,2017/8/25 0:00:00,113
1328013   ,2017/8/25 0:00:00,113
1326360   ,2017/8/25 0:00:00,113
1300954   ,2017/8/25 0:00:00,113
1327111   ,2017/8/25 0:00:00,113
1326445   ,2017/8/25 0:00:00,113
1329343   ,2017/8/25 0:00:00,113
1313108   ,2017/8/25 0:00:00,113
1310137   ,2017/8/25 0:00:00,113
1314315   ,2017/8/25 0:00:00,113
1326771   ,2017/8/25 0:00:00,106
1314541   ,2017/8/25 0:00:00,113
1324751   ,2017/8/25 0:00:00,113
1324753   ,2017/8/25 0:00:00,113
1329237   ,2017/8/25 0:00:00,113
1329245   ,2017/8/25 0:00:00,113
1329292   ,2017/8/25 0:00:00,113
1310393   ,2017/8/25 0:00:00,113
1318256   ,2017/8/25 0:00:00,113
1328543   ,2017/8/25 0:00:00,113
1328512   ,2017/8/25 0:00:00,113
1324534   ,2017/8/25 0:00:00,113
1327919   ,2017/8/25 0:00:00,113
1288335   ,2017/8/25 0:00:00,106
1325684   ,2017/8/25 0:00:00,106
1328067   ,2017/8/25 0:00:00,106
1328178   ,2017/8/25 0:00:00,106
1286170   ,2017/8/25 0:00:00,106
1309634   ,2017/8/25 0:00:00,106
1328111   ,2017/8/25 0:00:00,106
1328120   ,2017/8/25 0:00:00,106
1328204   ,2017/8/25 0:00:00,106
1328237   ,2017/8/25 0:00:00,106
1327797   ,2017/8/25 0:00:00,106
1327981   ,2017/8/25 0:00:00,106
1327988   ,2017/8/25 0:00:00,106
1318175   ,2017/8/25 0:00:00,106
1330983   ,2017/8/25 0:00:00,113
1330996   ,2017/8/25 0:00:00,106
1316572   ,2017/8/25 0:00:00,113
1316576   ,2017/8/25 0:00:00,113
1316707   ,2017/8/25 0:00:00,113
1316814   ,2017/8/25 0:00:00,113
1316856   ,2017/8/25 0:00:00,113
1316892   ,2017/8/25 0:00:00,113
1318202   ,2017/8/25 0:00:00,113
1316667   ,2017/8/25 0:00:00,113
1327761   ,2017/8/25 0:00:00,113
1316554   ,2017/8/25 0:00:00,113
1316624   ,2017/8/25 0:00:00,113
1316690   ,2017/8/25 0:00:00,113
1317092   ,2017/8/25 0:00:00,113
1317177   ,2017/8/25 0:00:00,113
1326767   ,2017/8/25 0:00:00,113
1326994   ,2017/8/25 0:00:00,113
1329337   ,2017/8/25 0:00:00,113
1302423   ,2017/8/25 0:00:00,113
1315058   ,2017/8/25 0:00:00,113
1315182   ,2017/8/25 0:00:00,113
1317159   ,2017/8/25 0:00:00,113
1326891   ,2017/8/25 0:00:00,113
1327061   ,2017/8/25 0:00:00,113
1313618   ,2017/8/25 0:00:00,113
1313743   ,2017/8/25 0:00:00,113
1313870   ,2017/8/25 0:00:00,113
1314100   ,2017/8/25 0:00:00,113
1317114   ,2017/8/25 0:00:00,113
1322043   ,2017/8/25 0:00:00,113
1314486   ,2017/8/25 0:00:00,106
1331092   ,2017/8/25 0:00:00,106
1331080   ,2017/8/25 0:00:00,106
1330995   ,2017/8/25 0:00:00,113
901745    ,2017/8/25 0:00:00,305
1315103   ,2017/8/25 0:00:00,305
1327001   ,2017/8/25 0:00:00,305
1327187   ,2017/8/25 0:00:00,305
1328718   ,2017/8/25 0:00:00,305
1328661   ,2017/8/25 0:00:00,305
1281225   ,2017/8/25 0:00:00,305
1288874   ,2017/8/25 0:00:00,305
1283187   ,2017/8/25 0:00:00,305
890834    ,2017/8/25 0:00:00,305
905430    ,2017/8/25 0:00:00,305
1315016   ,2017/8/25 0:00:00,305
1315357   ,2017/8/25 0:00:00,305
1327666   ,2017/8/25 0:00:00,305
1329167   ,2017/8/25 0:00:00,305
1329162   ,2017/8/25 0:00:00,305
1328330   ,2017/8/25 0:00:00,305
1300688   ,2017/8/25 0:00:00,305
1302463   ,2017/8/25 0:00:00,305
1315116   ,2017/8/25 0:00:00,305
1308698   ,2017/8/25 0:00:00,305
1314151   ,2017/8/25 0:00:00,312
1318339   ,2017/8/25 0:00:00,305
1302707   ,2017/8/25 0:00:00,305
1326890   ,2017/8/25 0:00:00,305
1326737   ,2017/8/25 0:00:00,305
1326914   ,2017/8/25 0:00:00,305
894922    ,2017/8/25 0:00:00,305
1326869   ,2017/8/25 0:00:00,305
1300452   ,2017/8/25 0:00:00,305
1314266   ,2017/8/25 0:00:00,305
1329224   ,2017/8/25 0:00:00,305
1328666   ,2017/8/25 0:00:00,305
1317998   ,2017/8/25 0:00:00,305
1314527   ,2017/8/25 0:00:00,305
895667    ,2017/8/25 0:00:00,305
894044    ,2017/8/25 0:00:00,305
1319977   ,2017/8/25 0:00:00,305
1326852   ,2017/8/25 0:00:00,305
894683    ,2017/8/25 0:00:00,305
1329165   ,2017/8/25 0:00:00,305
1327182   ,2017/8/25 0:00:00,305
1327478   ,2017/8/25 0:00:00,305
1327534   ,2017/8/25 0:00:00,305
1327498   ,2017/8/25 0:00:00,305
1327352   ,2017/8/25 0:00:00,305
1328505   ,2017/8/25 0:00:00,305
1327576   ,2017/8/25 0:00:00,305
1327431   ,2017/8/25 0:00:00,305
1327405   ,2017/8/25 0:00:00,305
1327399   ,2017/8/25 0:00:00,305
1327213   ,2017/8/25 0:00:00,305
1327408   ,2017/8/25 0:00:00,305
1300260   ,2017/8/25 0:00:00,305
1300259   ,2017/8/25 0:00:00,305
898583    ,2017/8/25 0:00:00,305
1302715   ,2017/8/25 0:00:00,305
1308787   ,2017/8/25 0:00:00,305
1302927   ,2017/8/25 0:00:00,305
1326531   ,2017/8/25 0:00:00,305
1326478   ,2017/8/25 0:00:00,305
1327424   ,2017/8/25 0:00:00,305
1327760   ,2017/8/25 0:00:00,305
1330853   ,2017/8/25 0:00:00,305
1330926   ,2017/8/25 0:00:00,305
1331088   ,2017/8/25 0:00:00,113
1314153   ,2017/8/25 0:00:00,312
1326669   ,2017/8/25 0:00:00,312
1328407   ,2017/8/25 0:00:00,312
1315792   ,2017/8/25 0:00:00,312
895999    ,2017/8/25 0:00:00,305
1300424   ,2017/8/25 0:00:00,305
832026    ,2017/8/25 0:00:00,305
1309239   ,2017/8/25 0:00:00,305
1300195   ,2017/8/25 0:00:00,305
1300364   ,2017/8/25 0:00:00,305
897877    ,2017/8/25 0:00:00,305
904134    ,2017/8/25 0:00:00,305
896209    ,2017/8/25 0:00:00,305
900831    ,2017/8/25 0:00:00,305
1314608   ,2017/8/25 0:00:00,305
1314951   ,2017/8/25 0:00:00,305
1318209   ,2017/8/25 0:00:00,305
1300137   ,2017/8/25 0:00:00,305
1300203   ,2017/8/25 0:00:00,305
1287483   ,2017/8/25 0:00:00,305
1308750   ,2017/8/25 0:00:00,305
1316237   ,2017/8/25 0:00:00,305
1318302   ,2017/8/25 0:00:00,305
1314159   ,2017/8/25 0:00:00,305
1326868   ,2017/8/25 0:00:00,305
1326933   ,2017/8/25 0:00:00,305
1328596   ,2017/8/25 0:00:00,305
1329227   ,2017/8/25 0:00:00,305
1330893   ,2017/8/25 0:00:00,305
1327799   ,2017/8/25 0:00:00,305
1327393   ,2017/8/25 0:00:00,305
1327248   ,2017/8/25 0:00:00,305
1327301   ,2017/8/25 0:00:00,305
1322295   ,2017/8/25 0:00:00,305
1328511   ,2017/8/25 0:00:00,305
1327412   ,2017/8/25 0:00:00,305
1327419   ,2017/8/25 0:00:00,305
1312256   ,2017/8/25 0:00:00,305
1315172   ,2017/8/25 0:00:00,305
1314752   ,2017/8/25 0:00:00,305
1315297   ,2017/8/25 0:00:00,305
1315316   ,2017/8/25 0:00:00,305
1315825   ,2017/8/25 0:00:00,305
1315909   ,2017/8/25 0:00:00,305
1323413   ,2017/8/25 0:00:00,305
1326672   ,2017/8/25 0:00:00,305
1326582   ,2017/8/25 0:00:00,305
1326818   ,2017/8/25 0:00:00,305
1327754   ,2017/8/25 0:00:00,305
1327606   ,2017/8/25 0:00:00,305
1328405   ,2017/8/25 0:00:00,305
1315381   ,2017/8/25 0:00:00,305
1300674   ,2017/8/25 0:00:00,305
1316486   ,2017/8/25 0:00:00,305
1314997   ,2017/8/25 0:00:00,305
1317167   ,2017/8/25 0:00:00,305
1326635   ,2017/8/25 0:00:00,305
1328635   ,2017/8/25 0:00:00,305
890935    ,2017/8/25 0:00:00,305
1300183   ,2017/8/25 0:00:00,305
46921     ,2017/8/25 0:00:00,305
1302730   ,2017/8/25 0:00:00,305
1317044   ,2017/8/25 0:00:00,305
1309587   ,2017/8/25 0:00:00,305
1309586   ,2017/8/25 0:00:00,305
1316583   ,2017/8/25 0:00:00,305
1326465   ,2017/8/25 0:00:00,305
1326782   ,2017/8/25 0:00:00,305
1329228   ,2017/8/25 0:00:00,305
1328736   ,2017/8/25 0:00:00,305
1314428   ,2017/8/25 0:00:00,305
1314275   ,2017/8/25 0:00:00,305
1314283   ,2017/8/25 0:00:00,305
1329114   ,2017/8/25 0:00:00,305
1310745   ,2017/8/25 0:00:00,305
1312210   ,2017/8/25 0:00:00,305
1328452   ,2017/8/25 0:00:00,305
1330817   ,2017/8/25 0:00:00,305
1330901   ,2017/8/25 0:00:00,305
1330815   ,2017/8/25 0:00:00,305
1330867   ,2017/8/25 0:00:00,305
YG4085    ,2017/8/25 0:00:00,312
YG3536    ,2017/8/25 0:00:00,312
YG4560    ,2017/8/25 0:00:00,312
YG3557    ,2017/8/25 0:00:00,312
YG3570    ,2017/8/25 0:00:00,312
YG3577    ,2017/8/25 0:00:00,312
YG3591    ,2017/8/25 0:00:00,113
YG3594    ,2017/8/25 0:00:00,312
YG3599    ,2017/8/25 0:00:00,312
YG5050    ,2017/8/25 0:00:00,312
YG4288    ,2017/8/25 0:00:00,312
YG1184    ,2017/8/25 0:00:00,312
YG1190    ,2017/8/25 0:00:00,113
YG3853    ,2017/8/25 0:00:00,312
YG3541    ,2017/8/25 0:00:00,312
YG3566    ,2017/8/25 0:00:00,312
YG5134    ,2017/8/25 0:00:00,312
YG1204    ,2017/8/25 0:00:00,312
YG0894    ,2017/8/25 0:00:00,305
YG4591    ,2017/8/25 0:00:00,305
YG4593    ,2017/8/25 0:00:00,305
YG4598    ,2017/8/25 0:00:00,305
YG4623    ,2017/8/25 0:00:00,305
YG3879    ,2017/8/25 0:00:00,113
YG3866    ,2017/8/25 0:00:00,113
YG4309    ,2017/8/25 0:00:00,113
YG4286    ,2017/8/25 0:00:00,113
YG5118    ,2017/8/25 0:00:00,113
YG3770    ,2017/8/25 0:00:00,113
YG3914    ,2017/8/25 0:00:00,106
YG4888    ,2017/8/25 0:00:00,113
YG0725    ,2017/8/25 0:00:00,113
YG4789    ,2017/8/25 0:00:00,113
YG4818    ,2017/8/25 0:00:00,113
YG4854    ,2017/8/25 0:00:00,113
YG4920    ,2017/8/25 0:00:00,113
YG4664    ,2017/8/25 0:00:00,106
YG4667    ,2017/8/25 0:00:00,106
YG4671    ,2017/8/25 0:00:00,106
YG4693    ,2017/8/25 0:00:00,106
YG4719    ,2017/8/25 0:00:00,106
YG3905    ,2017/8/25 0:00:00,113
YG4467    ,2017/8/25 0:00:00,106
YG4449    ,2017/8/25 0:00:00,106
YG4453    ,2017/8/25 0:00:00,106
YG4460    ,2017/8/25 0:00:00,106
YG4482    ,2017/8/25 0:00:00,106
YG4455    ,2017/8/25 0:00:00,106
YG4462    ,2017/8/25 0:00:00,106
YG4471    ,2017/8/25 0:00:00,106
YG4488    ,2017/8/25 0:00:00,106
YG4493    ,2017/8/25 0:00:00,106
YG4495    ,2017/8/25 0:00:00,106
YG4498    ,2017/8/25 0:00:00,106
YG3778    ,2017/8/25 0:00:00,113
YG3885    ,2017/8/25 0:00:00,113
YG3901    ,2017/8/25 0:00:00,113
YG4680    ,2017/8/25 0:00:00,113
YG4687    ,2017/8/25 0:00:00,113
YG3611    ,2017/8/25 0:00:00,113
YG3662    ,2017/8/25 0:00:00,113
YG3787    ,2017/8/25 0:00:00,113
YG3836    ,2017/8/25 0:00:00,113
YG3850    ,2017/8/25 0:00:00,113
YG3898    ,2017/8/25 0:00:00,113
YG3900    ,2017/8/25 0:00:00,113
YG4041    ,2017/8/25 0:00:00,113
YG4700    ,2017/8/25 0:00:00,113
YG1149    ,2017/8/25 0:00:00,113
YG2480    ,2017/8/25 0:00:00,113
YG4195    ,2017/8/25 0:00:00,113
YG4125    ,2017/8/25 0:00:00,113
YG3957    ,2017/8/25 0:00:00,113
YG3961    ,2017/8/25 0:00:00,113
YG4678    ,2017/8/25 0:00:00,113
YG3842    ,2017/8/25 0:00:00,106
YG4771    ,2017/8/25 0:00:00,106
YG4458    ,2017/8/25 0:00:00,106
YG4653    ,2017/8/25 0:00:00,106
YG4672    ,2017/8/25 0:00:00,106
YG4528    ,2017/8/25 0:00:00,305
YG5011    ,2017/8/25 0:00:00,305
YG5084    ,2017/8/25 0:00:00,305
YG4584    ,2017/8/25 0:00:00,305
YG5122    ,2017/8/25 0:00:00,305
YG3935    ,2017/8/25 0:00:00,305
YG0753    ,2017/8/25 0:00:00,305
yg4545    ,2017/8/25 0:00:00,305
yg3930    ,2017/8/25 0:00:00,305
yg5033    ,2017/8/25 0:00:00,305
yg4073    ,2017/8/25 0:00:00,305
1321931   ,2017/8/25 0:00:00,106
1328421   ,2017/8/25 0:00:00,305
1327143   ,2017/8/25 0:00:00,106
1325573   ,2017/8/25 0:00:00,113
1306939   ,2017/8/25 0:00:00,106
1323684   ,2017/8/25 0:00:00,106
1319749   ,2017/8/25 0:00:00,106
1324830   ,2017/8/25 0:00:00,305
1314818   ,2017/8/25 0:00:00,106
1321373   ,2017/8/25 0:00:00,106
1323485   ,2017/8/25 0:00:00,113
1317892   ,2017/8/25 0:00:00,106
1300408   ,2017/8/25 0:00:00,113
1319973   ,2017/8/25 0:00:00,106
1327613   ,2017/8/25 0:00:00,106
1287492   ,2017/8/25 0:00:00,113
1321748   ,2017/8/25 0:00:00,106
1328492   ,2017/8/25 0:00:00,305
894401    ,2017/8/25 0:00:00,113
1316587   ,2017/8/25 0:00:00,113
1316578   ,2017/8/25 0:00:00,113
1319779   ,2017/8/25 0:00:00,106
1317739   ,2017/8/25 0:00:00,113
1311849   ,2017/8/25 0:00:00,305
1312670   ,2017/8/25 0:00:00,113
1310681   ,2017/8/25 0:00:00,113
1328141   ,2017/8/25 0:00:00,113
1320679   ,2017/8/25 0:00:00,113
1321338   ,2017/8/25 0:00:00,113
1309658   ,2017/8/25 0:00:00,128
1318711   ,2017/8/25 0:00:00,113
1311875   ,2017/8/25 0:00:00,113
1321078   ,2017/8/25 0:00:00,113
1321897   ,2017/8/25 0:00:00,106
1308675   ,2017/8/25 0:00:00,113
1320594   ,2017/8/25 0:00:00,113
1323282   ,2017/8/25 0:00:00,113
1327357   ,2017/8/25 0:00:00,113
1323920   ,2017/8/25 0:00:00,305
1315475   ,2017/8/25 0:00:00,113
1321310   ,2017/8/25 0:00:00,106
1308656   ,2017/8/25 0:00:00,113
1294467   ,2017/8/25 0:00:00,305
1310265   ,2017/8/25 0:00:00,113
1321692   ,2017/8/25 0:00:00,106
1320691   ,2017/8/25 0:00:00,113
1300286   ,2017/8/25 0:00:00,106
1320524   ,2017/8/25 0:00:00,113
1320504   ,2017/8/25 0:00:00,113
1328674   ,2017/8/25 0:00:00,305
1321911   ,2017/8/25 0:00:00,106
1330992   ,2017/8/25 0:00:00,113
1321656   ,2017/8/25 0:00:00,106
1319834   ,2017/8/25 0:00:00,106
1323225   ,2017/8/25 0:00:00,106
1327259   ,2017/8/25 0:00:00,305
1300347   ,2017/8/25 0:00:00,305
1321251   ,2017/8/25 0:00:00,113
1331051   ,2017/8/25 0:00:00,113
1314094   ,2017/8/25 0:00:00,113
1304805   ,2017/8/25 0:00:00,113
1323653   ,2017/8/25 0:00:00,106
1321161   ,2017/8/25 0:00:00,106
1314053   ,2017/8/25 0:00:00,113
1327800   ,2017/8/25 0:00:00,106
1321658   ,2017/8/25 0:00:00,106
1317722   ,2017/8/25 0:00:00,113
1322037   ,2017/8/25 0:00:00,305
1321301   ,2017/8/25 0:00:00,305
1321450   ,2017/8/25 0:00:00,106
1326166   ,2017/8/25 0:00:00,113
1327673   ,2017/8/25 0:00:00,106
1321493   ,2017/8/25 0:00:00,106
1319767   ,2017/8/25 0:00:00,106
1321963   ,2017/8/25 0:00:00,305
1310601   ,2017/8/25 0:00:00,113
831166    ,2017/8/25 0:00:00,305
1319823   ,2017/8/25 0:00:00,106
1313271   ,2017/8/25 0:00:00,106
1328321   ,2017/8/25 0:00:00,305
1316782   ,2017/8/25 0:00:00,113
1321701   ,2017/8/25 0:00:00,106
1320630   ,2017/8/25 0:00:00,305
1321648   ,2017/8/25 0:00:00,106
1328496   ,2017/8/25 0:00:00,305
1327212   ,2017/8/25 0:00:00,305
1305479   ,2017/8/25 0:00:00,106
1312655   ,2017/8/25 0:00:00,305
1321729   ,2017/8/25 0:00:00,106
1324098   ,2017/8/25 0:00:00,305
1321041   ,2017/8/25 0:00:00,106
